,data,valor
563,1991-01-01,20.32
564,1991-02-01,21.57
565,1991-03-01,7.48
566,1991-04-01,9.04
567,1991-05-01,5.45
568,1991-06-01,8.77
569,1991-07-01,12.45
570,1991-08-01,15.6
571,1991-09-01,15.17
572,1991-10-01,27.34
573,1991-11-01,25.52
574,1991-12-01,21.5
575,1992-01-01,27.11
576,1992-02-01,25.48
577,1992-03-01,19.67
578,1992-04-01,17.8
579,1992-05-01,21.23
580,1992-06-01,20.9
581,1992-07-01,22.19
582,1992-08-01,27.4
583,1992-09-01,27.17
584,1992-10-01,24.83
585,1992-11-01,24.43
586,1992-12-01,23.78
587,1993-01-01,26.69
588,1993-02-01,26.23
589,1993-03-01,28.08
590,1993-04-01,28.32
591,1993-05-01,32.06
592,1993-06-01,30.3
593,1993-07-01,32.29
594,1993-08-01,33.34
595,1993-09-01,37.25
596,1993-10-01,35.03
597,1993-11-01,36.52
598,1993-12-01,35.72
599,1994-01-01,41.28
600,1994-02-01,43.23
601,1994-03-01,43.65
602,1994-04-01,40.2
603,1994-05-01,38.47
604,1994-06-01,45.5
605,1994-07-01,4.41
606,1994-08-01,4.4
607,1994-09-01,1.79
608,1994-10-01,2.71
609,1994-11-01,2.18
610,1994-12-01,0.17
611,1995-01-01,0.87
612,1995-02-01,0.58
613,1995-03-01,1.08
614,1995-04-01,1.99
615,1995-05-01,-2.03
616,1995-06-01,1.55
617,1995-07-01,2.24
618,1995-08-01,1.73
619,1995-09-01,-2.42
620,1995-10-01,-0.14
621,1995-11-01,1.49
622,1995-12-01,-0.61
623,1996-01-01,1.31
624,1996-02-01,0.47
625,1996-03-01,-0.07
626,1996-04-01,0.41
627,1996-05-01,1.34
628,1996-06-01,0.94
629,1996-07-01,1.38
630,1996-08-01,-0.05
631,1996-09-01,0.41
632,1996-10-01,0.24
633,1996-11-01,0.24
634,1996-12-01,1.21
635,1997-01-01,1.67
636,1997-02-01,0.34
637,1997-03-01,1.59
638,1997-04-01,0.53
639,1997-05-01,0.14
640,1997-06-01,0.24
641,1997-07-01,-0.09
642,1997-08-01,-0.15
643,1997-09-01,0.92
644,1997-10-01,0.41
645,1997-11-01,1.08
646,1997-12-01,0.87
647,1998-01-01,0.75
648,1998-02-01,-0.15
649,1998-03-01,0.13
650,1998-04-01,-0.28
651,1998-05-01,0.13
652,1998-06-01,0.17
653,1998-07-01,-0.61
654,1998-08-01,-0.04
655,1998-09-01,0.06
656,1998-10-01,-0.19
657,1998-11-01,-0.2
658,1998-12-01,1.74
659,1999-01-01,1.58
660,1999-02-01,6.99
661,1999-03-01,2.84
662,1999-04-01,-0.34
663,1999-05-01,-0.82
664,1999-06-01,1.35
665,1999-07-01,2.03
666,1999-08-01,2.15
667,1999-09-01,2.3
668,1999-10-01,2.58
669,1999-11-01,3.59
670,1999-12-01,1.6
671,2000-01-01,1.02
672,2000-02-01,0.17
673,2000-03-01,-0.05
674,2000-04-01,-0.02
675,2000-05-01,0.69
676,2000-06-01,1.45
677,2000-07-01,2.79
678,2000-08-01,2.56
679,2000-09-01,1.09
680,2000-10-01,0.56
681,2000-11-01,0.38
682,2000-12-01,0.85
683,2001-01-01,0.4
684,2001-02-01,0.31
685,2001-03-01,1.01
686,2001-04-01,1.39
687,2001-05-01,0.18
688,2001-06-01,1.96
689,2001-07-01,1.93
690,2001-08-01,1.13
691,2001-09-01,0.48
692,2001-10-01,1.88
693,2001-11-01,0.73
694,2001-12-01,-0.09
695,2002-01-01,-0.13
696,2002-02-01,0.14
697,2002-03-01,-0.11
698,2002-04-01,0.75
699,2002-05-01,1.27
700,2002-06-01,2.5
701,2002-07-01,2.82
702,2002-08-01,3.32
703,2002-09-01,3.84
704,2002-10-01,6.02
705,2002-11-01,7.45
706,2002-12-01,3.14
707,2003-01-01,2.21
708,2003-02-01,1.71
709,2003-03-01,1.93
710,2003-04-01,0.07
711,2003-05-01,-1.68
712,2003-06-01,-1.16
713,2003-07-01,-0.59
714,2003-08-01,0.7
715,2003-09-01,1.29
716,2003-10-01,0.5
717,2003-11-01,0.46
718,2003-12-01,0.74
719,2004-01-01,0.75
720,2004-02-01,1.42
721,2004-03-01,1.09
722,2004-04-01,1.57
723,2004-05-01,1.71
724,2004-06-01,1.57
725,2004-07-01,1.35
726,2004-08-01,1.59
727,2004-09-01,0.65
728,2004-10-01,0.61
729,2004-11-01,1.0
730,2004-12-01,0.48
731,2005-01-01,0.08
732,2005-02-01,0.39
733,2005-03-01,1.14
734,2005-04-01,0.33
735,2005-05-01,-0.98
736,2005-06-01,-0.78
737,2005-07-01,-0.69
738,2005-08-01,-1.04
739,2005-09-01,-0.28
740,2005-10-01,0.79
741,2005-11-01,0.24
742,2005-12-01,-0.14
743,2006-01-01,0.81
744,2006-02-01,-0.12
745,2006-03-01,-0.81
746,2006-04-01,-0.15
747,2006-05-01,0.46
