datetime,symbol,open,high,low,close,volume
2010-07-16 21:00:00,INDEX:BTCUSD,0.04951,0.04951,0.04951,0.04951,20.0
2010-07-17 21:00:00,INDEX:BTCUSD,0.05941,0.08585,0.05941,0.08584,75.01
2010-07-18 21:00:00,INDEX:BTCUSD,0.0909,0.09307,0.07723,0.0808,574.0
2010-07-19 21:00:00,INDEX:BTCUSD,0.08181,0.08181,0.07426,0.07474,262.0
2010-07-20 21:00:00,INDEX:BTCUSD,0.07425,0.07921,0.06634,0.07921,575.0
2010-07-21 21:00:00,INDEX:BTCUSD,0.07921,0.08181,0.0505,0.05149,2160.0
2010-07-22 21:00:00,INDEX:BTCUSD,0.0505,0.06767,0.0505,0.06262,2402.5
2010-07-23 21:00:00,INDEX:BTCUSD,0.06161,0.06161,0.05049,0.05454,496.32
2010-07-24 21:00:00,INDEX:BTCUSD,0.05545,0.05941,0.0505,0.0505,1551.48
2010-07-25 21:00:00,INDEX:BTCUSD,0.05,0.056,0.05,0.056,877.0
2010-07-26 21:00:00,INDEX:BTCUSD,0.0559,0.0605,0.053,0.06,3373.69
2010-07-27 21:00:00,INDEX:BTCUSD,0.06,0.062,0.054,0.0589,4390.29
2010-07-28 21:00:00,INDEX:BTCUSD,0.0597,0.0699,0.0571,0.0699,8058.49
2010-07-29 21:00:00,INDEX:BTCUSD,0.0698,0.0698,0.0582,0.0627,3020.85
2010-07-30 21:00:00,INDEX:BTCUSD,0.065,0.06889,0.056,0.06785,4022.25
2010-07-31 21:00:00,INDEX:BTCUSD,0.061,0.065,0.06,0.0611,2601.0
2010-08-01 21:00:00,INDEX:BTCUSD,0.0625,0.0633,0.06,0.06001,3599.0
2010-08-02 21:00:00,INDEX:BTCUSD,0.06,0.065,0.059,0.06,9821.46
2010-08-03 21:00:00,INDEX:BTCUSD,0.0623,0.06231,0.057,0.057,3494.0
2010-08-04 21:00:00,INDEX:BTCUSD,0.0581,0.061,0.058,0.061,5034.07
2010-08-05 21:00:00,INDEX:BTCUSD,0.062,0.0624,0.0607,0.0623,1395.0
2010-08-06 21:00:00,INDEX:BTCUSD,0.0608,0.0622,0.059,0.059,2619.0
2010-08-07 21:00:00,INDEX:BTCUSD,0.059,0.061,0.059,0.0609,2201.0
2010-08-08 21:00:00,INDEX:BTCUSD,0.06091,0.0735,0.0593,0.0704,13631.09
2010-08-09 21:00:00,INDEX:BTCUSD,0.068,0.0709,0.06651,0.07,1310.39
2010-08-10 21:00:00,INDEX:BTCUSD,0.06,0.07541,0.06,0.067,14061.18
2010-08-11 21:00:00,INDEX:BTCUSD,0.068,0.07,0.06141,0.07,2062.31
2010-08-12 21:00:00,INDEX:BTCUSD,0.0665,0.068,0.0645,0.0645,3591.77
2010-08-13 21:00:00,INDEX:BTCUSD,0.0655,0.0695,0.0645,0.067,4404.2
2010-08-14 21:00:00,INDEX:BTCUSD,0.067,0.067,0.065,0.06529,4462.866
2010-08-15 21:00:00,INDEX:BTCUSD,0.06319,0.0679,0.062,0.0655,10731.468
2010-08-16 21:00:00,INDEX:BTCUSD,0.0655,0.0769,0.06243,0.07,13185.74
2010-08-17 21:00:00,INDEX:BTCUSD,0.06999,0.0733,0.067,0.068,2953.975
2010-08-18 21:00:00,INDEX:BTCUSD,0.0675,0.0679,0.0667,0.0667,741.115
2010-08-19 21:00:00,INDEX:BTCUSD,0.0667,0.0667,0.065,0.0655,4199.747
2010-08-20 21:00:00,INDEX:BTCUSD,0.0655,0.0669,0.0644,0.0664,10443.86
2010-08-21 21:00:00,INDEX:BTCUSD,0.065,0.0664,0.0612,0.066,18648.972
2010-08-22 21:00:00,INDEX:BTCUSD,0.066,0.06689,0.063,0.06491,4297.49
