datetime,symbol,open,high,low,close,volume
2021-09-27 09:30:00,VANTAGE:USDBRL,5.3521,5.38341,5.35019,5.38142,0.0
2021-09-28 09:30:00,VANTAGE:USDBRL,5.4341,5.45161,5.43061,5.44311,0.0
2021-09-29 09:30:00,VANTAGE:USDBRL,5.42355,5.42405,5.42155,5.42255,0.0
2021-09-30 09:30:00,VANTAGE:USDBRL,5.41371,5.49642,5.38911,5.48962,0.0
2021-10-01 09:30:00,VANTAGE:USDBRL,5.44535,5.4525500000000005,5.37502,5.38152,0.0
2021-10-04 09:30:00,VANTAGE:USDBRL,5.40536,5.47697,5.39386,5.46637,0.0
2021-10-05 09:30:00,VANTAGE:USDBRL,5.44773,5.50808,5.44553,5.50478,0.0
2021-10-06 09:30:00,VANTAGE:USDBRL,5.52649,5.5565,5.49548,5.505,0.0
2021-10-07 09:30:00,VANTAGE:USDBRL,5.51765,5.55471,5.51395,5.54221,0.0
2021-10-08 09:30:00,VANTAGE:USDBRL,5.51356,5.55762,5.50225,5.54032,0.0
2021-10-11 09:30:00,VANTAGE:USDBRL,5.52778,5.56311,5.52577,5.5578,0.0
2021-10-12 09:30:00,VANTAGE:USDBRL,5.53956,5.54301,5.53745,5.54301,0.0
2021-10-13 09:30:00,VANTAGE:USDBRL,5.54651,5.59701,5.5254,5.53291,0.0
2021-10-14 09:30:00,VANTAGE:USDBRL,5.50364,5.55461,5.49564,5.54061,0.0
2021-10-15 09:30:00,VANTAGE:USDBRL,5.51413,5.5296,5.4571,5.47746,0.0
2021-10-18 09:30:00,VANTAGE:USDBRL,5.52968,5.56666,5.52542,5.54367,0.0
2021-10-19 09:30:00,VANTAGE:USDBRL,5.5735,5.6344,5.55856,5.6164,0.0
2021-10-20 09:30:00,VANTAGE:USDBRL,5.6024899999999995,5.60874,5.5412099999999995,5.58321,0.0
2021-10-21 09:30:00,VANTAGE:USDBRL,5.67825,5.71745,5.64875,5.69495,0.0
2021-10-22 09:30:00,VANTAGE:USDBRL,5.73254,5.78054,5.64779,5.65029,0.0
2021-10-25 09:30:00,VANTAGE:USDBRL,5.65378,5.65678,5.56434,5.57934,0.0
2021-10-26 09:30:00,VANTAGE:USDBRL,5.59978,5.63258,5.58526,5.5978200000000005,0.0
2021-10-27 09:30:00,VANTAGE:USDBRL,5.58492,5.61767,5.56292,5.58041,0.0
2021-10-28 09:30:00,VANTAGE:USDBRL,5.64007,5.66206,5.61428,5.65209,0.0
2021-10-29 09:30:00,VANTAGE:USDBRL,5.66354,5.68906,5.62354,5.67355,0.0
2021-11-01 09:30:00,VANTAGE:USDBRL,5.68255,5.71932,5.6718,5.70135,0.0
2021-11-02 09:30:00,VANTAGE:USDBRL,5.69625,5.70455,5.69625,5.70455,0.0
2021-11-03 09:30:00,VANTAGE:USDBRL,5.6985,5.6985,5.60524,5.61629,0.0
2021-11-04 09:30:00,VANTAGE:USDBRL,5.62843,5.65647,5.5926,5.63719,0.0
2021-11-05 09:30:00,VANTAGE:USDBRL,5.62004,5.63529,5.53053,5.55078,0.0
2021-11-08 10:30:00,VANTAGE:USDBRL,5.61448,5.61848,5.56475,5.571,0.0
2021-11-09 10:30:00,VANTAGE:USDBRL,5.50793,5.53043,5.50593,5.53043,0.0
2021-11-10 10:30:00,VANTAGE:USDBRL,5.48966,5.53908,5.46591,5.52708,0.0
2021-11-11 10:30:00,VANTAGE:USDBRL,5.46473,5.47323,5.41666,5.43216,0.0
2021-11-12 10:30:00,VANTAGE:USDBRL,5.43292,5.49792,5.42892,5.48542,0.0
2021-11-15 10:30:00,VANTAGE:USDBRL,5.48281,5.48791,5.47671,5.48671,0.0
2021-11-16 10:30:00,VANTAGE:USDBRL,5.47202,5.53769,5.46402,5.52683,0.0
2021-11-17 10:30:00,VANTAGE:USDBRL,5.50772,5.56072,5.50722,5.55188,0.0
2021-11-18 10:30:00,VANTAGE:USDBRL,5.585,5.60842,5.56225,5.59668,0.0
2021-11-19 10:30:00,VANTAGE:USDBRL,5.58477,5.63228,5.55228,5.63028,0.0
2021-11-22 10:30:00,VANTAGE:USDBRL,5.6241,5.6419,5.5951,5.62765,0.0
2021-11-23 10:30:00,VANTAGE:USDBRL,5.66005,5.6933,5.61166,5.62116,0.0
2021-11-24 10:30:00,VANTAGE:USDBRL,5.63484,5.6550899999999995,5.6152,5.63345,0.0
2021-11-26 10:30:00,VANTAGE:USDBRL,5.63793,5.64343,5.60618,5.62993,0.0
2021-11-29 10:30:00,VANTAGE:USDBRL,5.62086,5.6714,5.61736,5.63988,0.0
2021-11-30 10:30:00,VANTAGE:USDBRL,5.63389,5.70089,5.60989,5.65388,0.0
2021-12-01 10:30:00,VANTAGE:USDBRL,5.64839,5.71113,5.63739,5.7108799999999995,0.0
2021-12-02 10:30:00,VANTAGE:USDBRL,5.65487,5.6901399999999995,5.64288,5.66664,0.0
2021-12-03 10:30:00,VANTAGE:USDBRL,5.64271,5.71325,5.6365,5.68,0.0
2021-12-06 10:30:00,VANTAGE:USDBRL,5.71645,5.7341999999999995,5.70395,5.7189499999999995,0.0
2021-12-07 10:30:00,VANTAGE:USDBRL,5.66938,5.68938,5.64138,5.64163,0.0
2021-12-08 10:30:00,VANTAGE:USDBRL,5.64027,5.64277,5.55577,5.55977,0.0
2021-12-09 10:30:00,VANTAGE:USDBRL,5.58075,5.63208,5.576,5.61308,0.0
2021-12-10 10:30:00,VANTAGE:USDBRL,5.6207,5.66995,5.59595,5.64489,0.0
2021-12-13 10:30:00,VANTAGE:USDBRL,5.67691,5.71746,5.66746,5.7127099999999995,0.0
2021-12-14 10:30:00,VANTAGE:USDBRL,5.67791,5.73291,5.65891,5.72441,0.0
2021-12-15 10:30:00,VANTAGE:USDBRL,5.7487,5.76693,5.71643,5.71893,0.0
2021-12-16 10:30:00,VANTAGE:USDBRL,5.71225,5.7595,5.6935,5.71557,0.0
2021-12-17 10:30:00,VANTAGE:USDBRL,5.72798,5.72873,5.68748,5.71198,0.0
2021-12-20 10:30:00,VANTAGE:USDBRL,5.71958,5.77281,5.71483,5.76806,0.0
2021-12-21 10:30:00,VANTAGE:USDBRL,5.7585,5.7857,5.756,5.7735,0.0
2021-12-22 10:30:00,VANTAGE:USDBRL,5.74815,5.7684,5.68765,5.68865,0.0
2021-12-23 10:30:00,VANTAGE:USDBRL,5.6943,5.7473,5.6858,5.7013,0.0
2021-12-27 10:30:00,VANTAGE:USDBRL,5.7031,5.7176,5.6585,5.65975,0.0
2021-12-28 10:30:00,VANTAGE:USDBRL,5.67748,5.68218,5.65598,5.66802,0.0
2021-12-29 10:30:00,VANTAGE:USDBRL,5.72638,5.72689,5.72135,5.72438,0.0
