datetime,symbol,open,high,low,close,volume
2019-04-02 19:00:00,VANTAGE:SP500,2863.09,2886.17,2862.42,2876.67,0.0
2019-04-03 19:00:00,VANTAGE:SP500,2877.22,2882.22,2867.72,2879.47,0.0
2019-04-04 19:00:00,VANTAGE:SP500,2879.42,2894.42,2877.42,2893.42,0.0
2019-04-07 19:00:00,VANTAGE:SP500,2893.56,2896.89,2881.64,2896.14,0.0
2019-04-08 19:00:00,VANTAGE:SP500,2895.26,2896.51,2874.01,2878.76,0.0
2019-04-09 19:00:00,VANTAGE:SP500,2878.83,2892.58,2874.83,2892.33,0.0
2019-04-10 19:00:00,VANTAGE:SP500,2891.57,2896.57,2882.32,2889.07,0.0
2019-04-11 19:00:00,VANTAGE:SP500,2888.78,2911.28,2887.53,2909.28,0.0
2019-04-14 19:00:00,VANTAGE:SP500,2908.92,2911.48,2897.73,2907.73,0.0
2019-04-15 19:00:00,VANTAGE:SP500,2907.62,2918.46,2902.13,2908.46,0.0
2019-04-16 19:00:00,VANTAGE:SP500,2907.28,2920.56,2895.81,2898.06,0.0
2019-04-17 19:00:00,VANTAGE:SP500,2900.52,2909.02,2887.02,2908.27,0.0
2019-04-21 19:00:00,VANTAGE:SP500,2906.81,2913.06,2897.06,2911.06,0.0
2019-04-22 19:00:00,VANTAGE:SP500,2910.05,2937.86,2906.36,2936.11,0.0
2019-04-23 19:00:00,VANTAGE:SP500,2935.63,2937.71,2926.21,2926.71,0.0
2019-04-24 19:00:00,VANTAGE:SP500,2928.25,2933.96,2912.71,2921.71,0.0
2019-04-25 19:00:00,VANTAGE:SP500,2922.28,2941.28,2916.03,2940.53,0.0
2019-04-28 19:00:00,VANTAGE:SP500,2938.43,2950.51,2937.01,2942.01,0.0
